site,site_dir,somsc_summary,biomass_summary,n2o_summary,somsc_result,biomass_result,n2o_result,n2o_summary_plot_count,n2o_year_summary_plot_count,biomass_livec_plot_count,biomass_livec_pngs,somsc_spinup_png,somsc_spinup_png_exists,somsc_exp_png,somsc_exp_png_exists,somsc_scatter_png,somsc_scatter_png_exists,biomass_scatter_png,biomass_scatter_png_exists,n2o_scatter_png,n2o_scatter_png_exists
Biswakarma_2019,assets/Biswakarma_2019,assets/Biswakarma_2019/somsc_check/somsc_check_summary.txt,assets/Biswakarma_2019/biomass_check/biomass_check_summary.txt,assets/Biswakarma_2019/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-77.62%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,12,0,14,assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_CT_FFP_output_livec_plot.png;assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_CT_NE_output_livec_plot.png;assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_CT_RFA_output_livec_plot.png;assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_CT_half RFA + CR_output_livec_plot.png;assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_PNB_FFP_output_livec_plot.png;assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_PNB_NE_output_livec_plot.png;assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_PNB_RFA_output_livec_plot.png;assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_PNB_half RFA + CR_output_livec_plot.png;assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_ZT-FB_FFP_output_livec_plot.png;assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_ZT-FB_NE_output_livec_plot.png;assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_ZT-FB_RFA_output_livec_plot.png;assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_ZT-FB_half RFA + CR_output_livec_plot.png;assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_base_output_livec_plot.png;assets/Biswakarma_2019/biomass_check/livec_out/Biswakarma_2019_eq_output_livec_plot.png,assets/Biswakarma_2019/somsc_check/somsc_timeseries_spinup.png,True,assets/Biswakarma_2019/somsc_check/somsc_timeseries_exp.png,True,assets/Biswakarma_2019/somsc_check/observed_vs_modeled_somsc.png,False,assets/Biswakarma_2019/biomass_check/observed_vs_modeled_biomass.png,True,assets/Biswakarma_2019/n2o_check/observed_vs_modeled_n2o.png,True
Borah_2023,assets/Borah_2023,assets/Borah_2023/somsc_check/somsc_check_summary.txt,assets/Borah_2023/biomass_check/biomass_check_summary.txt,assets/Borah_2023/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-92.38%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,8,0,10,assets/Borah_2023/biomass_check/livec_out/Borah_2023_F0FL0_output_livec_plot.png;assets/Borah_2023/biomass_check/livec_out/Borah_2023_F0FL1_output_livec_plot.png;assets/Borah_2023/biomass_check/livec_out/Borah_2023_F0FL2_output_livec_plot.png;assets/Borah_2023/biomass_check/livec_out/Borah_2023_F0FL3_output_livec_plot.png;assets/Borah_2023/biomass_check/livec_out/Borah_2023_F1FL0_output_livec_plot.png;assets/Borah_2023/biomass_check/livec_out/Borah_2023_F1FL1_output_livec_plot.png;assets/Borah_2023/biomass_check/livec_out/Borah_2023_F1FL2_output_livec_plot.png;assets/Borah_2023/biomass_check/livec_out/Borah_2023_F1FL3_output_livec_plot.png;assets/Borah_2023/biomass_check/livec_out/Borah_2023_base_output_livec_plot.png;assets/Borah_2023/biomass_check/livec_out/Borah_2023_eq_output_livec_plot.png,assets/Borah_2023/somsc_check/somsc_timeseries_spinup.png,True,assets/Borah_2023/somsc_check/somsc_timeseries_exp.png,True,assets/Borah_2023/somsc_check/observed_vs_modeled_somsc.png,True,assets/Borah_2023/biomass_check/observed_vs_modeled_biomass.png,True,assets/Borah_2023/n2o_check/observed_vs_modeled_n2o.png,True
Chary_2019,assets/Chary_2019,assets/Chary_2019/somsc_check/somsc_check_summary.txt,assets/Chary_2019/biomass_check/biomass_check_summary.txt,assets/Chary_2019/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-91.60%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,48,0,50,assets/Chary_2019/biomass_check/livec_out/Chary_2019_BB_C_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_BB_INM_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_BB_O_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_BB_RDF_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_BC_C_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_BC_INM_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_BC_O_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_BC_RDF_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_BG_C_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_BG_INM_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_BG_O_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_BG_RDF_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CC_C_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CC_INM_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CC_O_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CC_RDF_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CG_C_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CG_INM_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CG_O_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CG_RDF_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CaC_C_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CaC_INM_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CaC_O_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CaC_RDF_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CaCa_C_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CaCa_INM_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CaCa_O_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CaCa_RDF_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CaG_C_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CaG_INM_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CaG_O_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_CaG_RDF_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_GG_C_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_GG_INM_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_GG_O_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_GG_RDF_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_SC_C_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_SC_INM_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_SC_O_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_SC_RDF_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_SG_C_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_SG_INM_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_SG_O_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_SG_RDF_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_SS_C_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_SS_INM_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_SS_O_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_SS_RDF_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_base_output_livec_plot.png;assets/Chary_2019/biomass_check/livec_out/Chary_2019_eq_output_livec_plot.png,assets/Chary_2019/somsc_check/somsc_timeseries_spinup.png,True,assets/Chary_2019/somsc_check/somsc_timeseries_exp.png,True,assets/Chary_2019/somsc_check/observed_vs_modeled_somsc.png,True,assets/Chary_2019/biomass_check/observed_vs_modeled_biomass.png,True,assets/Chary_2019/n2o_check/observed_vs_modeled_n2o.png,True
Chatterjee_2018,assets/Chatterjee_2018,assets/Chatterjee_2018/somsc_check/somsc_check_summary.txt,assets/Chatterjee_2018/biomass_check/biomass_check_summary.txt,assets/Chatterjee_2018/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-90.09%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,12,0,14,assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_I+_M+_N0_output_livec_plot.png;assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_I+_M+_N150_output_livec_plot.png;assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_I+_M+_N75_output_livec_plot.png;assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_I+_M0_N0_output_livec_plot.png;assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_I+_M0_N150_output_livec_plot.png;assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_I+_M0_N75_output_livec_plot.png;assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_I0_M+_N0_output_livec_plot.png;assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_I0_M+_N150_output_livec_plot.png;assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_I0_M+_N75_output_livec_plot.png;assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_I0_M0_N0_output_livec_plot.png;assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_I0_M0_N150_output_livec_plot.png;assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_I0_M0_N75_output_livec_plot.png;assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_base_output_livec_plot.png;assets/Chatterjee_2018/biomass_check/livec_out/Chatterjee_2018_eq_output_livec_plot.png,assets/Chatterjee_2018/somsc_check/somsc_timeseries_spinup.png,True,assets/Chatterjee_2018/somsc_check/somsc_timeseries_exp.png,True,assets/Chatterjee_2018/somsc_check/observed_vs_modeled_somsc.png,True,assets/Chatterjee_2018/biomass_check/observed_vs_modeled_biomass.png,True,assets/Chatterjee_2018/n2o_check/observed_vs_modeled_n2o.png,True
Chaudhari_2020,assets/Chaudhari_2020,assets/Chaudhari_2020/somsc_check/somsc_check_summary.txt,assets/Chaudhari_2020/biomass_check/biomass_check_summary.txt,assets/Chaudhari_2020/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-88.39%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,5,0,7,assets/Chaudhari_2020/biomass_check/livec_out/Chaudhari_2020_TRT_T1_CT-CT_output_livec_plot.png;assets/Chaudhari_2020/biomass_check/livec_out/Chaudhari_2020_TRT_T2_CT-ZT_output_livec_plot.png;assets/Chaudhari_2020/biomass_check/livec_out/Chaudhari_2020_TRT_T3_ZT-ZT_output_livec_plot.png;assets/Chaudhari_2020/biomass_check/livec_out/Chaudhari_2020_TRT_T4_ZT-ZT+R_output_livec_plot.png;assets/Chaudhari_2020/biomass_check/livec_out/Chaudhari_2020_TRT_T5_ZT+R-ZT+R_output_livec_plot.png;assets/Chaudhari_2020/biomass_check/livec_out/Chaudhari_2020_base_output_livec_plot.png;assets/Chaudhari_2020/biomass_check/livec_out/Chaudhari_2020_eq_output_livec_plot.png,assets/Chaudhari_2020/somsc_check/somsc_timeseries_spinup.png,True,assets/Chaudhari_2020/somsc_check/somsc_timeseries_exp.png,True,assets/Chaudhari_2020/somsc_check/observed_vs_modeled_somsc.png,True,assets/Chaudhari_2020/biomass_check/observed_vs_modeled_biomass.png,True,assets/Chaudhari_2020/n2o_check/observed_vs_modeled_n2o.png,True
Chaudhary_2017,assets/Chaudhary_2017,assets/Chaudhary_2017/somsc_check/somsc_check_summary.txt,assets/Chaudhary_2017/biomass_check/biomass_check_summary.txt,assets/Chaudhary_2017/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-35.13%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,12,0,14,assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_CT_MCS_output_livec_plot.png;assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_CT_MMS_output_livec_plot.png;assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_CT_MMuMb_output_livec_plot.png;assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_CT_MWMb_output_livec_plot.png;assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_PB_MCS_output_livec_plot.png;assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_PB_MMS_output_livec_plot.png;assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_PB_MMuMb_output_livec_plot.png;assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_PB_MWMb_output_livec_plot.png;assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_ZT_MCS_output_livec_plot.png;assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_ZT_MMS_output_livec_plot.png;assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_ZT_MMuMb_output_livec_plot.png;assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_ZT_MWMb_output_livec_plot.png;assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_base_output_livec_plot.png;assets/Chaudhary_2017/biomass_check/livec_out/Chaudhary_2017_eq_output_livec_plot.png,assets/Chaudhary_2017/somsc_check/somsc_timeseries_spinup.png,True,assets/Chaudhary_2017/somsc_check/somsc_timeseries_exp.png,True,assets/Chaudhary_2017/somsc_check/observed_vs_modeled_somsc.png,True,assets/Chaudhary_2017/biomass_check/observed_vs_modeled_biomass.png,True,assets/Chaudhary_2017/n2o_check/observed_vs_modeled_n2o.png,True
Chinnadurai_2013,assets/Chinnadurai_2013,assets/Chinnadurai_2013/somsc_check/somsc_check_summary.txt,assets/Chinnadurai_2013/biomass_check/biomass_check_summary.txt,assets/Chinnadurai_2013/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-92.20%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,3,0,5,assets/Chinnadurai_2013/biomass_check/livec_out/Chinnadurai_2013_Control_output_livec_plot.png;assets/Chinnadurai_2013/biomass_check/livec_out/Chinnadurai_2013_IC_output_livec_plot.png;assets/Chinnadurai_2013/biomass_check/livec_out/Chinnadurai_2013_OM_output_livec_plot.png;assets/Chinnadurai_2013/biomass_check/livec_out/Chinnadurai_2013_base_output_livec_plot.png;assets/Chinnadurai_2013/biomass_check/livec_out/Chinnadurai_2013_eq_output_livec_plot.png,assets/Chinnadurai_2013/somsc_check/somsc_timeseries_spinup.png,True,assets/Chinnadurai_2013/somsc_check/somsc_timeseries_exp.png,True,assets/Chinnadurai_2013/somsc_check/observed_vs_modeled_somsc.png,False,assets/Chinnadurai_2013/biomass_check/observed_vs_modeled_biomass.png,True,assets/Chinnadurai_2013/n2o_check/observed_vs_modeled_n2o.png,True
Choudhary_2018,assets/Choudhary_2018,assets/Choudhary_2018/somsc_check/somsc_check_summary.txt,assets/Choudhary_2018/biomass_check/biomass_check_summary.txt,assets/Choudhary_2018/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-86.50%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,20,0,22,assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_CT_CR0_S0_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_CT_CR0_S15_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_CT_CR0_S30_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_CT_CR0_S45_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_CT_CR2_S0_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_CT_CR2_S15_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_CT_CR2_S30_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_CT_CR2_S45_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_CT_CR4_S0_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_CT_CR4_S15_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_CT_CR4_S30_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_CT_CR4_S45_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_ZT_CR2_S0_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_ZT_CR2_S15_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_ZT_CR2_S30_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_ZT_CR2_S45_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_ZT_CR4_S0_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_ZT_CR4_S15_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_ZT_CR4_S30_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_ZT_CR4_S45_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_base_output_livec_plot.png;assets/Choudhary_2018/biomass_check/livec_out/Choudhary_2018_eq_output_livec_plot.png,assets/Choudhary_2018/somsc_check/somsc_timeseries_spinup.png,True,assets/Choudhary_2018/somsc_check/somsc_timeseries_exp.png,True,assets/Choudhary_2018/somsc_check/observed_vs_modeled_somsc.png,True,assets/Choudhary_2018/biomass_check/observed_vs_modeled_biomass.png,True,assets/Choudhary_2018/n2o_check/observed_vs_modeled_n2o.png,True
Das_2013,assets/Das_2013,assets/Das_2013/somsc_check/somsc_check_summary.txt,assets/Das_2013/biomass_check/biomass_check_summary.txt,assets/Das_2013/n2o_check/n2o_check_summary.txt,,,,0,0,0,,assets/Das_2013/somsc_check/somsc_timeseries_spinup.png,False,assets/Das_2013/somsc_check/somsc_timeseries_exp.png,False,assets/Das_2013/somsc_check/observed_vs_modeled_somsc.png,False,assets/Das_2013/biomass_check/observed_vs_modeled_biomass.png,False,assets/Das_2013/n2o_check/observed_vs_modeled_n2o.png,False
Das_2018,assets/Das_2018,assets/Das_2018/somsc_check/somsc_check_summary.txt,assets/Das_2018/biomass_check/biomass_check_summary.txt,assets/Das_2018/n2o_check/n2o_check_summary.txt,RESULT: OK for Calibration - Base SOMSC meets or exceeds SoilGrids observation.,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,5,0,7,assets/Das_2018/biomass_check/livec_out/Das_2018_CT_output_livec_plot.png;assets/Das_2018/biomass_check/livec_out/Das_2018_PNBB_R_output_livec_plot.png;assets/Das_2018/biomass_check/livec_out/Das_2018_PNBB_output_livec_plot.png;assets/Das_2018/biomass_check/livec_out/Das_2018_ZT_R_output_livec_plot.png;assets/Das_2018/biomass_check/livec_out/Das_2018_ZT_output_livec_plot.png;assets/Das_2018/biomass_check/livec_out/Das_2018_base_output_livec_plot.png;assets/Das_2018/biomass_check/livec_out/Das_2018_eq_output_livec_plot.png,assets/Das_2018/somsc_check/somsc_timeseries_spinup.png,True,assets/Das_2018/somsc_check/somsc_timeseries_exp.png,True,assets/Das_2018/somsc_check/observed_vs_modeled_somsc.png,True,assets/Das_2018/biomass_check/observed_vs_modeled_biomass.png,True,assets/Das_2018/n2o_check/observed_vs_modeled_n2o.png,True
Dhadli_2016,assets/Dhadli_2016,assets/Dhadli_2016/somsc_check/somsc_check_summary.txt,assets/Dhadli_2016/biomass_check/biomass_check_summary.txt,assets/Dhadli_2016/n2o_check/n2o_check_summary.txt,RESULT: OK for Calibration - Base SOMSC meets or exceeds SoilGrids observation.,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: NEEDS INVESTIGATION - One or more points overestimate observed N2O by more than 50% and/or invalid comparison rows (see Point-wise delta).,4,0,6,assets/Dhadli_2016/biomass_check/livec_out/Dhadli_2016_T1_output_livec_plot.png;assets/Dhadli_2016/biomass_check/livec_out/Dhadli_2016_T2_output_livec_plot.png;assets/Dhadli_2016/biomass_check/livec_out/Dhadli_2016_T4_output_livec_plot.png;assets/Dhadli_2016/biomass_check/livec_out/Dhadli_2016_T5_output_livec_plot.png;assets/Dhadli_2016/biomass_check/livec_out/Dhadli_2016_base_output_livec_plot.png;assets/Dhadli_2016/biomass_check/livec_out/Dhadli_2016_eq_output_livec_plot.png,assets/Dhadli_2016/somsc_check/somsc_timeseries_spinup.png,True,assets/Dhadli_2016/somsc_check/somsc_timeseries_exp.png,True,assets/Dhadli_2016/somsc_check/observed_vs_modeled_somsc.png,False,assets/Dhadli_2016/biomass_check/observed_vs_modeled_biomass.png,True,assets/Dhadli_2016/n2o_check/observed_vs_modeled_n2o.png,True
Dinesh_2022,assets/Dinesh_2022,assets/Dinesh_2022/somsc_check/somsc_check_summary.txt,assets/Dinesh_2022/biomass_check/biomass_check_summary.txt,assets/Dinesh_2022/n2o_check/n2o_check_summary.txt,RESULT: OK for Calibration - Base SOMSC meets or exceeds SoilGrids observation.,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,8,0,10,assets/Dinesh_2022/biomass_check/livec_out/Dinesh_2022_TRT_ZT_NR_33GS_output_livec_plot.png;assets/Dinesh_2022/biomass_check/livec_out/Dinesh_2022_TRT_ZT_NR_50GS_output_livec_plot.png;assets/Dinesh_2022/biomass_check/livec_out/Dinesh_2022_TRT_ZT_NR_70GS_output_livec_plot.png;assets/Dinesh_2022/biomass_check/livec_out/Dinesh_2022_TRT_ZT_NR_RDN_output_livec_plot.png;assets/Dinesh_2022/biomass_check/livec_out/Dinesh_2022_TRT_ZT_R_33GS_output_livec_plot.png;assets/Dinesh_2022/biomass_check/livec_out/Dinesh_2022_TRT_ZT_R_50GS_output_livec_plot.png;assets/Dinesh_2022/biomass_check/livec_out/Dinesh_2022_TRT_ZT_R_70GS_output_livec_plot.png;assets/Dinesh_2022/biomass_check/livec_out/Dinesh_2022_TRT_ZT_R_RDN_output_livec_plot.png;assets/Dinesh_2022/biomass_check/livec_out/Dinesh_2022_base_output_livec_plot.png;assets/Dinesh_2022/biomass_check/livec_out/Dinesh_2022_eq_output_livec_plot.png,assets/Dinesh_2022/somsc_check/somsc_timeseries_spinup.png,True,assets/Dinesh_2022/somsc_check/somsc_timeseries_exp.png,True,assets/Dinesh_2022/somsc_check/observed_vs_modeled_somsc.png,False,assets/Dinesh_2022/biomass_check/observed_vs_modeled_biomass.png,True,assets/Dinesh_2022/n2o_check/observed_vs_modeled_n2o.png,True
Dinesh_2024,assets/Dinesh_2024,assets/Dinesh_2024/somsc_check/somsc_check_summary.txt,assets/Dinesh_2024/biomass_check/biomass_check_summary.txt,assets/Dinesh_2024/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-63.41%).,RESULT: CANNOT ASSESS - 'averaged_biomass_comparison.csv' was not found.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,8,0,10,assets/Dinesh_2024/biomass_check/livec_out/Dinesh_2024_TRT_ZT_NR_33GS_output_livec_plot.png;assets/Dinesh_2024/biomass_check/livec_out/Dinesh_2024_TRT_ZT_NR_50GS_output_livec_plot.png;assets/Dinesh_2024/biomass_check/livec_out/Dinesh_2024_TRT_ZT_NR_70GS_output_livec_plot.png;assets/Dinesh_2024/biomass_check/livec_out/Dinesh_2024_TRT_ZT_NR_RDN_output_livec_plot.png;assets/Dinesh_2024/biomass_check/livec_out/Dinesh_2024_TRT_ZT_R_33GS_output_livec_plot.png;assets/Dinesh_2024/biomass_check/livec_out/Dinesh_2024_TRT_ZT_R_50GS_output_livec_plot.png;assets/Dinesh_2024/biomass_check/livec_out/Dinesh_2024_TRT_ZT_R_70GS_output_livec_plot.png;assets/Dinesh_2024/biomass_check/livec_out/Dinesh_2024_TRT_ZT_R_RDN_output_livec_plot.png;assets/Dinesh_2024/biomass_check/livec_out/Dinesh_2024_base_output_livec_plot.png;assets/Dinesh_2024/biomass_check/livec_out/Dinesh_2024_eq_output_livec_plot.png,assets/Dinesh_2024/somsc_check/somsc_timeseries_spinup.png,True,assets/Dinesh_2024/somsc_check/somsc_timeseries_exp.png,True,assets/Dinesh_2024/somsc_check/observed_vs_modeled_somsc.png,False,assets/Dinesh_2024/biomass_check/observed_vs_modeled_biomass.png,False,assets/Dinesh_2024/n2o_check/observed_vs_modeled_n2o.png,True
